,Jtheta,loss_D
63,4.445402145385742,-8.7377290725708
64,5.030193328857422,-8.096439361572266
65,2.8865833282470703,-6.176342487335205
66,1.7613394260406494,-2.892850160598755
67,1.4851136207580566,-0.47491729259490967
68,1.1742076873779297,0.13132715225219727
69,1.0645073652267456,0.6869262456893921
70,1.2677040100097656,0.8906087875366211
71,1.057948112487793,0.8259478807449341
72,1.0646405220031738,0.7751138210296631
73,1.535456657409668,0.51389479637146
74,1.9451735019683838,-0.6135152578353882
75,2.4715332984924316,-2.2911248207092285
76,3.400287389755249,-3.13545298576355
77,3.7613582611083984,-5.17989444732666
78,3.875548839569092,-8.432134628295898
79,2.530693531036377,-7.397925853729248
80,2.4441945552825928,-4.37882137298584
81,5.097212791442871,-3.971414566040039
82,3.8208210468292236,-6.86201286315918
83,4.381453514099121,-7.908496856689453
84,4.135711669921875,-7.512340068817139
85,3.87099027633667,-7.66161584854126
86,4.428841590881348,-7.209318161010742
87,4.6022210121154785,-8.017658233642578
88,5.256834030151367,-10.144965171813965
89,7.184419631958008,-12.349790573120117
90,5.007671356201172,-16.767417907714844
91,6.090023994445801,-17.176464080810547
92,6.0069732666015625,-16.771146774291992
93,6.229178428649902,-15.415719985961914
94,4.848850250244141,-13.416217803955078
95,4.435577392578125,-11.269338607788086
96,3.860846519470215,-8.62747573852539
97,4.5629119873046875,-6.496371269226074
98,4.243579387664795,-7.618528842926025
99,2.7630693912506104,-7.330012321472168
100,4.528830051422119,-7.386844635009766
101,4.47676944732666,-9.365989685058594
102,5.929614067077637,-12.626729965209961
103,6.003658294677734,-13.800275802612305
104,5.0738115310668945,-13.630779266357422
105,8.547046661376953,-14.565143585205078
106,8.955041885375977,-21.930509567260742
107,7.675848960876465,-25.450035095214844
108,5.519627571105957,-19.563491821289062
109,6.210301876068115,-15.156074523925781
110,4.361865997314453,-12.534918785095215
111,4.043286323547363,-9.279138565063477
112,3.9031882286071777,-7.798207759857178
113,3.6382622718811035,-6.926060199737549
114,3.8419253826141357,-5.298410415649414
115,3.489075183868408,-5.8857831954956055
116,5.637473106384277,-7.868485450744629
117,4.206522464752197,-8.80987548828125
118,3.543802261352539,-8.561901092529297
119,2.7313146591186523,-6.649873733520508
120,2.6681904792785645,-5.943210601806641
121,4.472176551818848,-5.5159831047058105
122,5.834407329559326,-8.65451717376709
123,7.480087757110596,-12.31906509399414
124,10.53444766998291,-19.630199432373047
125,5.47372579574585,-22.70542335510254
126,4.746234893798828,-15.350852966308594
127,5.4040985107421875,-10.551143646240234
128,3.360783100128174,-9.543914794921875
129,3.0839109420776367,-7.404475212097168
130,3.960479259490967,-6.78938102722168
131,6.30081033706665,-9.525477409362793
132,5.875965595245361,-12.48904037475586
133,4.6824631690979,-14.573535919189453
134,5.298261642456055,-13.897871971130371
135,3.5245070457458496,-11.602226257324219
136,3.4433722496032715,-8.66697883605957
137,3.301791191101074,-5.869197845458984
138,3.995091199874878,-5.918009281158447
139,3.403326988220215,-7.370048522949219
140,3.527089834213257,-7.616424083709717
141,4.051295757293701,-7.277936935424805
142,2.997117042541504,-7.8684000968933105
143,2.797736167907715,-6.361289024353027
144,1.999516487121582,-3.4864461421966553
145,2.0888795852661133,-2.0553622245788574
146,1.88721764087677,-2.120110511779785
147,1.0896923542022705,-1.597130537033081
148,1.2432211637496948,-0.19575715065002441
149,0.9231345057487488,0.7113080024719238
150,1.067186713218689,0.8165538907051086
151,1.126049518585205,0.862746000289917
152,1.2660257816314697,0.24952614307403564
153,1.6943870782852173,0.07741296291351318
154,1.6407229900360107,-0.8362531661987305
155,2.0860166549682617,-2.8612446784973145
156,3.3215274810791016,-3.988297939300537
157,3.486222267150879,-6.032522201538086
158,4.170960426330566,-7.992615699768066
159,4.359183311462402,-8.44803237915039
160,2.8713088035583496,-9.446660995483398
161,1.385127067565918,-7.1501078605651855
162,1.4653716087341309,-2.820662498474121
163,0.955382764339447,-1.4151171445846558
164,1.1646778583526611,-0.10856509208679199
165,1.0073015689849854,0.6038565039634705
166,0.7824913263320923,0.6208070516586304
167,0.8850325345993042,0.6702811121940613
168,1.0015071630477905,0.25128620862960815
169,1.0169111490249634,-0.47012150287628174
170,1.308559536933899,-0.26029443740844727
171,1.1602048873901367,-0.15214180946350098
172,1.3578360080718994,-0.10016119480133057
173,0.8480972051620483,0.18127810955047607
174,0.850773274898529,0.6411769390106201
175,0.9372256994247437,0.7168453931808472
176,1.094348430633545,0.6957075595855713
177,1.307163953781128,-0.07985854148864746
178,0.9646960496902466,-0.7290194034576416
179,1.3561406135559082,-0.11597275733947754
180,1.9322398900985718,-0.3777000904083252
181,2.8413662910461426,-2.375920295715332
182,3.7521581649780273,-6.200522422790527
183,3.096550464630127,-9.281318664550781
184,2.2001209259033203,-7.083570957183838
185,1.1423940658569336,-2.528859853744507
186,2.6240181922912598,-1.8177833557128906
187,4.149635314941406,-4.914984226226807
188,5.753976345062256,-10.791589736938477
189,3.863156795501709,-13.447696685791016
190,2.9407284259796143,-9.934124946594238
191,1.6289664506912231,-5.308716773986816
192,2.6859018802642822,-4.318552017211914
193,1.123661756515503,-3.399500846862793
194,1.0157952308654785,-0.30361008644104004
195,0.9073050022125244,0.6100788712501526
196,1.0446808338165283,0.5760924816131592
197,1.7290154695510864,-0.46060121059417725
198,1.5651880502700806,-1.7146902084350586
199,2.337839126586914,-2.45017147064209
200,2.443737030029297,-4.308119773864746
201,1.964548110961914,-5.607195854187012
202,2.0593113899230957,-4.810371398925781
203,1.3598910570144653,-3.051666259765625
204,1.7220509052276611,-1.7137234210968018
205,1.837968349456787,-1.6674628257751465
206,1.4704269170761108,-1.5506956577301025
207,1.384377121925354,-0.8465607166290283
208,0.8790192604064941,-0.7199764251708984
209,1.1193716526031494,-0.7830938100814819
210,0.7623481154441833,-0.20655715465545654
211,0.7344001531600952,0.24257314205169678
212,0.8131574988365173,0.34135812520980835
213,0.8678848743438721,0.6188750267028809
214,2.900085210800171,0.21613460779190063
215,3.217913866043091,-4.54164981842041
216,2.4099228382110596,-8.415178298950195
217,1.890282392501831,-5.496381759643555
218,1.4627842903137207,-2.3937466144561768
219,1.241013765335083,-1.7005233764648438
220,1.2484145164489746,-2.51908540725708
221,2.1071369647979736,-3.2142155170440674
222,2.4936769008636475,-4.08225154876709
223,2.1042091846466064,-3.8787472248077393
224,1.8813984394073486,-2.977687358856201
225,1.3729655742645264,-1.782652497291565
226,0.8854483366012573,-0.7410534620285034
227,1.703214406967163,-0.5030537247657776
228,1.676504135131836,-1.7183631658554077
229,1.9396719932556152,-2.6513311862945557
230,1.6816892623901367,-2.778236150741577
231,1.2714660167694092,-2.661891222000122
232,1.6534323692321777,-3.274984121322632
233,1.209882378578186,-2.6867973804473877
234,0.8204232454299927,-0.7541524171829224
235,0.6970129013061523,0.44843822717666626
236,0.799629807472229,0.46511149406433105
237,1.151978850364685,0.3834846615791321
238,1.938398838043213,-0.8066906929016113
239,1.1355812549591064,-1.9384174346923828
240,1.153681755065918,-1.6724461317062378
241,0.7386214733123779,-0.5289525985717773
242,0.7273417115211487,0.12855184078216553
243,0.9562368392944336,0.3965245485305786
244,1.3407344818115234,0.27248048782348633
245,1.301903486251831,-0.623749852180481
246,1.6349875926971436,-0.7662225961685181
247,0.9385144114494324,-0.2304370403289795
248,1.5354933738708496,0.030479490756988525
249,1.318882942199707,-1.3204045295715332
250,0.8323897123336792,-0.9798588752746582
251,1.8253921270370483,-0.2597307562828064
252,3.388887405395508,-3.4887657165527344
253,5.311816215515137,-8.50532054901123
254,2.266836404800415,-9.886373519897461
255,1.8817164897918701,-5.3398213386535645
256,1.5937336683273315,-2.3595380783081055
257,1.5576496124267578,-2.6184818744659424
258,1.122469425201416,-1.3234424591064453
259,0.7890907526016235,-0.014827251434326172
260,1.2044703960418701,0.11194628477096558
261,0.6407325863838196,0.14839637279510498
262,0.7401531338691711,0.4896838068962097
263,0.7142541408538818,0.43065643310546875
264,1.455110788345337,0.16590332984924316
265,0.7132600545883179,-0.591235876083374
266,1.1156872510910034,-0.7831718921661377
267,1.4064446687698364,-0.20711523294448853
268,1.8484256267547607,-0.7557011246681213
269,3.9149017333984375,-3.623671531677246
270,2.6990954875946045,-6.620023250579834
271,2.2246532440185547,-6.256723403930664
272,1.324502944946289,-3.3687946796417236
273,1.2539129257202148,-1.6868951320648193
274,2.045307159423828,-1.9653656482696533
275,1.6220049858093262,-2.2862353324890137
276,3.3567934036254883,-3.1466612815856934
277,5.621284484863281,-7.538089752197266
278,5.271332263946533,-13.59713363647461
279,2.643792152404785,-12.378948211669922
280,4.602702617645264,-9.876363754272461
281,3.7707533836364746,-8.026317596435547
282,1.8283518552780151,-6.703413009643555
283,1.811272382736206,-4.687412261962891
284,2.426063299179077,-4.5589799880981445
285,1.9494731426239014,-3.9749231338500977
286,1.9439557790756226,-3.9933578968048096
287,1.990774154663086,-3.7355823516845703
288,3.339463949203491,-5.408246994018555
289,3.6162238121032715,-9.4356050491333
290,3.0599374771118164,-10.170766830444336
291,4.389020919799805,-8.717527389526367
292,3.996730327606201,-9.043766021728516
293,3.3193089962005615,-7.795387268066406
294,4.30527925491333,-7.0623908042907715
295,3.9714889526367188,-8.696454048156738
296,2.618652820587158,-9.417274475097656
297,4.371203899383545,-6.662265777587891
298,3.2314906120300293,-6.3991804122924805
299,3.0956788063049316,-7.057700157165527
300,4.536673069000244,-7.945833206176758
301,3.1130051612854004,-9.320676803588867
302,2.6683132648468018,-8.360713958740234
303,1.9735233783721924,-4.904743194580078
304,2.1382203102111816,-4.014585494995117
305,2.2461695671081543,-3.8868043422698975
306,1.2650620937347412,-3.2645933628082275
307,1.718468189239502,-1.8005681037902832
308,0.670386791229248,-0.9903486967086792
309,0.7824851274490356,0.037240684032440186
310,0.9088619351387024,0.24540984630584717
311,1.3572771549224854,0.03561687469482422
312,1.9967559576034546,-0.29626864194869995
313,3.14335298538208,-1.6397775411605835
314,2.7879748344421387,-3.718316078186035
315,2.4787988662719727,-4.864081382751465
316,1.348586082458496,-3.883373737335205
317,1.348498821258545,-2.555748462677002
318,1.271310567855835,-1.2354488372802734
319,0.9921194314956665,-0.3981473445892334
320,1.4899828433990479,-0.8932749032974243
321,1.366276502609253,-1.9360626935958862
322,1.0152828693389893,-2.0313775539398193
323,1.3188083171844482,-1.0363287925720215
324,0.9360722303390503,-0.5450944900512695
325,0.8503580093383789,-0.45750200748443604
326,0.9626936316490173,-0.09524571895599365
327,0.6433607935905457,0.09277182817459106
328,0.7461063861846924,0.5593226552009583
329,1.049894094467163,0.1944105625152588
330,1.257547378540039,-0.4701008200645447
331,1.280869722366333,-0.9797588586807251
332,1.1624743938446045,-1.4707098007202148
333,1.027391791343689,-1.027031421661377
334,1.7031834125518799,-0.7669192552566528
335,0.6668137311935425,-1.1368322372436523
336,1.5636985301971436,-0.7719498872756958
337,1.1185142993927002,-0.5986708402633667
338,1.067156434059143,-1.0463197231292725
339,0.8948403596878052,-1.3931453227996826
340,0.9540825486183167,-1.3589386940002441
341,0.8925954103469849,-0.9882806539535522
342,1.2689158916473389,-0.9577043056488037
343,1.6262117624282837,-1.5755326747894287
344,1.4077849388122559,-2.56613826751709
345,0.7417078614234924,-1.8126033544540405
346,1.0378217697143555,-0.8221029043197632
347,1.201730728149414,-0.8210067749023438
348,1.7509938478469849,-1.5678058862686157
349,1.5344955921173096,-2.3852169513702393
350,1.0930423736572266,-2.4677796363830566
351,1.276627540588379,-1.6999306678771973
352,0.8970263004302979,-2.2817254066467285
353,1.4005050659179688,-3.331207752227783
354,2.862384080886841,-3.9489989280700684
355,1.3874237537384033,-5.068121910095215
356,2.057558536529541,-4.516735076904297
357,0.9019508957862854,-3.59785532951355
358,0.8825652599334717,-1.9632542133331299
359,1.0278983116149902,0.35731685161590576
360,1.730405330657959,-0.1433282494544983
361,1.345224380493164,-1.0673549175262451
362,1.8652575016021729,-0.8292169570922852
363,1.655456781387329,-2.033332347869873
364,1.190968632698059,-3.1566648483276367
365,1.1210839748382568,-2.4187211990356445
366,1.359681487083435,-1.8601223230361938
367,2.1042375564575195,-2.284487247467041
368,0.911761462688446,-2.949563980102539
369,1.0676432847976685,-2.426363229751587
370,1.221043348312378,-0.9254014492034912
371,1.1326377391815186,-0.6449172496795654
372,1.0100229978561401,-0.7678447961807251
373,0.7145676612854004,-0.06422775983810425
374,1.2328420877456665,0.15172070264816284
375,0.6094598770141602,-0.860575795173645
376,1.0694096088409424,-0.4628503918647766
377,1.9377689361572266,-0.5759247541427612
378,1.8742477893829346,-2.6522741317749023
379,1.7065072059631348,-3.792800188064575
380,2.0304927825927734,-3.7338907718658447
381,1.9977291822433472,-4.720817565917969
382,1.9809781312942505,-3.511932134628296
383,0.743023157119751,-1.5852845907211304
384,0.5291410684585571,-0.1790860891342163
385,0.6854922771453857,0.46291130781173706
386,0.9671170711517334,0.02875429391860962
387,0.8406751751899719,-0.4457135796546936
388,0.8045490384101868,-0.33627140522003174
389,0.9210418462753296,-0.39346379041671753
390,1.5642192363739014,-1.2630454301834106
391,2.4725160598754883,-3.6255016326904297
392,2.038487195968628,-4.471589088439941
393,0.9254536628723145,-2.0487165451049805
394,1.3577470779418945,-0.9520096182823181
395,1.4552223682403564,-1.373044729232788
396,0.817705512046814,-1.7698174715042114
397,1.022391438484192,-1.283286213874817
398,0.6516246795654297,-0.7763895988464355
399,0.6760961413383484,-0.19829332828521729
400,0.6903002858161926,0.11005288362503052
401,0.5141052603721619,0.19742870330810547
402,1.029252052307129,0.16467773914337158
403,1.3678092956542969,-0.32737547159194946
404,1.434493899345398,-0.9177106618881226
405,1.1629985570907593,-1.0610566139221191
406,2.288043737411499,-2.1013288497924805
407,2.5768849849700928,-5.005991458892822
408,1.7809284925460815,-6.3906450271606445
409,0.9502599835395813,-3.2812788486480713
410,0.7185603380203247,-1.136063575744629
411,0.8220140933990479,0.305630624294281
412,0.7640411853790283,0.3116922974586487
413,1.3780982494354248,-0.24459457397460938
414,1.6666998863220215,-2.5596065521240234
415,0.7669265866279602,-3.433027982711792
416,0.8459041118621826,-0.6009795665740967
417,0.729957103729248,0.23386859893798828
418,0.7224971055984497,0.2714090347290039
419,1.0006924867630005,0.19537222385406494
420,1.1433038711547852,-0.6911880373954773
421,1.44321870803833,-0.722381591796875
422,1.955197811126709,-1.6008548736572266
423,0.9767903089523315,-2.53700590133667
424,0.7437877655029297,-1.3108913898468018
425,0.9270510673522949,-0.42167502641677856
426,0.5759344100952148,-0.29538917541503906
427,0.7988519072532654,0.3041849732398987
428,0.5861572623252869,0.14745467901229858
429,0.6086426973342896,0.09165805578231812
430,0.9271851778030396,0.14580535888671875
431,0.7457706928253174,-0.1671960949897766
432,1.3279449939727783,-1.1235933303833008
433,1.2294131517410278,-2.889863967895508
434,0.8974713087081909,-2.3053770065307617
435,1.3816866874694824,-1.3600997924804688
436,0.924159586429596,-1.4822101593017578
437,1.216226577758789,-0.6831094026565552
438,0.5806198716163635,-0.6666530966758728
439,1.000369906425476,-0.44788026809692383
440,1.1338868141174316,-0.9055849313735962
441,0.9222028255462646,-1.2600892782211304
442,0.8165570497512817,-0.9590685367584229
443,0.6154714822769165,-1.1514379978179932
444,0.9524722695350647,-0.8885718584060669
445,0.9523684978485107,-0.6040599346160889
446,1.7642505168914795,-0.187424898147583
447,1.5447876453399658,-0.8969327807426453
448,1.2308158874511719,-2.0504465103149414
449,1.3508782386779785,-1.8736704587936401
450,2.7452588081359863,-3.2640833854675293
451,1.1533985137939453,-4.193164825439453
452,0.78243088722229,-2.077927589416504
453,1.744513750076294,-1.0445913076400757
454,2.0219204425811768,-2.198791265487671
455,1.4695489406585693,-3.9004781246185303
456,0.9739679098129272,-3.0597970485687256
457,1.1139163970947266,-1.7200437784194946
458,1.21136474609375,-1.6106877326965332
459,1.1573514938354492,-1.7561407089233398
460,1.7432634830474854,-1.5207622051239014
461,1.3670470714569092,-1.8078950643539429
462,0.9441195726394653,-1.5409729480743408
463,0.7581256628036499,-1.043419361114502
464,1.051763892173767,-0.5027734041213989
465,1.3705484867095947,-0.4876090884208679
466,0.8258740901947021,-1.072638750076294
467,0.8472235202789307,-0.4805924892425537
468,0.51795494556427,0.06945562362670898
469,0.5220027565956116,0.28691691160202026
470,1.2995986938476562,0.3699460029602051
471,0.982906699180603,-0.4820263385772705
472,1.2360919713974,-1.2328053712844849
473,0.8217180967330933,-1.1009995937347412
474,0.8363215923309326,-0.6630263328552246
475,0.869067907333374,-0.39073216915130615
476,0.6050001978874207,-0.10672867298126221
477,0.8664196729660034,0.30402010679244995
478,0.567975640296936,0.23945927619934082
479,0.5511633157730103,0.22676193714141846
480,0.5817238092422485,0.1168283224105835
481,0.6260112524032593,-0.42731398344039917
482,0.7607173323631287,-0.38316822052001953
483,1.751793622970581,-1.8439381122589111
484,1.5331509113311768,-3.4249067306518555
485,1.2952849864959717,-2.8761024475097656
486,0.7374511361122131,-1.441158413887024
487,0.9990290403366089,-0.789309561252594
488,0.6164839267730713,-0.9073675870895386
489,0.813891589641571,-0.5199198126792908
490,0.8048311471939087,-1.165907859802246
491,1.626401424407959,-2.551154375076294
492,0.8000134229660034,-2.6751859188079834
493,1.2877174615859985,-1.558921456336975
494,1.2077200412750244,-1.721503496170044
495,0.874254047870636,-2.289088249206543
496,0.5333296656608582,-1.0393476486206055
497,0.8303645253181458,-0.48861032724380493
498,0.5561071634292603,-0.07524293661117554
499,0.9329376220703125,0.09864509105682373
500,0.9785984754562378,-0.8784579038619995
501,1.143735408782959,-2.2256717681884766
502,1.4239749908447266,-2.172128438949585
503,1.4309196472167969,-3.8886542320251465
504,0.9269855618476868,-3.7110443115234375
505,0.45786070823669434,-0.7577813863754272
506,0.8072165250778198,0.30011147260665894
507,0.7653863430023193,-0.4382411241531372
508,0.8953182101249695,-1.000582218170166
509,1.1072263717651367,-1.0229949951171875
510,1.260809063911438,-1.084755778312683
511,1.2770955562591553,-2.2014262676239014
512,0.7302025556564331,-3.4409961700439453
513,0.7393127679824829,-2.264378786087036
514,0.5507655739784241,-0.6285119652748108
515,0.654984176158905,0.07017654180526733
516,1.1306304931640625,-0.09708952903747559
517,1.1703118085861206,-0.6611550450325012
518,0.8763587474822998,-1.203094720840454
519,0.4983068108558655,-0.452034056186676
520,0.4660622477531433,0.000773012638092041
521,0.8451555967330933,0.28975990414619446
522,0.6532843708992004,-0.20478665828704834
523,0.908369243144989,-0.8298538327217102
524,0.6795976161956787,-0.9054205417633057
525,0.8498685359954834,-0.19531160593032837
526,0.45847851037979126,0.0041054487228393555
527,0.630326509475708,0.32044970989227295
528,0.7558931708335876,0.3902779519557953
529,0.4899615943431854,-0.1525135636329651
530,0.5968600511550903,-0.2233830690383911
531,1.004509449005127,0.0033861398696899414
532,1.130683183670044,-0.17824935913085938
533,1.0196386575698853,-1.594059944152832
534,1.2202179431915283,-2.4994266033172607
535,1.0694447755813599,-2.9666643142700195
536,1.1360920667648315,-2.5817220211029053
537,1.1547502279281616,-1.8794034719467163
538,1.010146141052246,-1.8794223070144653
539,0.7420235872268677,-2.484114646911621
540,0.9342727065086365,-2.050579786300659
541,1.2726317644119263,-1.5659210681915283
542,1.2444536685943604,-2.0385026931762695
543,1.8556907176971436,-2.8989620208740234
544,0.7279578447341919,-2.655590057373047
545,0.7127605676651001,-0.9743516445159912
546,0.5888714790344238,-0.057139694690704346
547,0.6842395663261414,0.3393160104751587
548,0.7242844700813293,0.04687100648880005
549,0.6554146409034729,0.19824141263961792
550,1.1192644834518433,0.20179563760757446
551,1.696595549583435,-1.5570988655090332
552,0.7362335920333862,-2.1949667930603027
553,0.810667097568512,-0.6259945631027222
554,0.5106865167617798,0.031112730503082275
555,1.4443050622940063,0.2990470230579376
556,1.0402404069900513,-0.8258494138717651
557,0.6275037527084351,-1.3824013471603394
558,0.7308385372161865,-0.13735902309417725
559,0.4927820563316345,0.13584601879119873
560,0.9506912231445312,-0.214960515499115
561,0.8934565186500549,-0.8731978535652161
562,0.47660574316978455,-1.1522228717803955
563,0.47659268975257874,0.11600995063781738
564,0.7157053351402283,0.3267093300819397
565,0.6153998374938965,0.11073464155197144
566,0.43831777572631836,0.2448367178440094
567,1.0210343599319458,0.3474271595478058
568,1.516563057899475,-1.5321718454360962
569,0.857399582862854,-4.359079360961914
570,1.3699183464050293,-4.074225902557373
571,2.583026647567749,-4.157665252685547
572,2.743861198425293,-7.739882469177246
573,3.244885206222534,-10.09875202178955
574,2.6623408794403076,-9.179075241088867
575,1.7975302934646606,-8.266563415527344
576,1.449434518814087,-5.596685886383057
577,0.7882995009422302,-2.6523327827453613
578,0.6410093903541565,-0.9608083963394165
579,0.6547037363052368,-0.5564660429954529
580,0.718733549118042,-0.8618787527084351
581,1.4484570026397705,-1.4792135953903198
582,0.973636269569397,-2.204789638519287
583,1.8121716976165771,-2.8959031105041504
584,2.02363920211792,-3.8900399208068848
585,2.158250331878662,-6.554877281188965
586,1.6485826969146729,-7.1628217697143555
587,0.9626380801200867,-4.365920066833496
588,1.0818815231323242,-2.11930251121521
589,0.46536773443222046,-0.7002781629562378
590,0.5960906744003296,-0.0013960599899291992
591,1.0324201583862305,-0.11754894256591797
592,2.502077102661133,-1.5859735012054443
593,1.0564887523651123,-3.880247116088867
594,1.0279548168182373,-3.1422457695007324
595,0.5179808139801025,-1.2065694332122803
596,0.5302698016166687,-0.12959802150726318
597,0.9525318145751953,-0.12942689657211304
598,0.5507534742355347,-0.625974178314209
599,0.41375499963760376,-0.45434802770614624
600,0.5034075379371643,0.05363959074020386
601,0.4759834408760071,0.151217520236969
602,0.4861753582954407,0.08645650744438171
603,0.43469274044036865,0.13536202907562256
604,0.625624418258667,0.30181846022605896
605,0.9335463047027588,-0.11531326174736023
606,1.4444297552108765,-1.9707105159759521
607,1.2469738721847534,-2.581294298171997
608,1.436556339263916,-2.192835807800293
609,1.3188815116882324,-1.7380974292755127
610,0.646923303604126,-1.2325842380523682
611,0.7193515300750732,-0.6079026460647583
612,0.8596930503845215,-0.48177051544189453
613,0.4532061815261841,-0.6798936128616333
614,0.6569616794586182,-0.2148461937904358
615,0.7454603910446167,0.12944179773330688
616,0.6614115238189697,0.028754770755767822
617,0.5918791890144348,-0.02326071262359619
618,0.84239661693573,-0.08061295747756958
619,0.8321492671966553,-0.21127444505691528
620,0.8528547286987305,-1.3139004707336426
621,0.8709548115730286,-1.1780691146850586
622,1.2850430011749268,-0.9117060303688049
623,0.8666568994522095,-1.0285688638687134
624,1.2827564477920532,-2.0045928955078125
625,0.8237579464912415,-2.0846028327941895
626,0.6304963827133179,-0.8327534198760986
627,1.1443960666656494,-0.7746572494506836
628,1.2072501182556152,-1.7585465908050537
629,0.9710031151771545,-1.8428406715393066
630,1.599581241607666,-1.4634119272232056
631,0.7797648906707764,-1.7689818143844604
632,0.8698133826255798,-1.179680585861206
633,0.4834442436695099,0.03681987524032593
634,0.8053349256515503,0.39879536628723145
635,0.7583782076835632,-0.5768151879310608
636,0.4222877621650696,-0.24744296073913574
637,1.7420704364776611,-0.1390540599822998
638,1.416680097579956,-0.9733526110649109
639,0.8469878435134888,-1.849429726600647
640,0.7420458793640137,-1.5379407405853271
641,0.6833256483078003,-1.6446171998977661
642,0.46971774101257324,-0.934347927570343
643,0.6524065732955933,-0.3082042336463928
644,0.6055153012275696,0.08064955472946167
645,0.494070827960968,-0.3319346308708191
646,0.7845228910446167,-0.3112243413925171
647,1.007768154144287,-0.1315022110939026
648,0.6630665063858032,-0.601024329662323
649,0.6308974027633667,-0.5985674858093262
650,0.8141799569129944,-0.03473871946334839
651,0.9957327842712402,-0.2977360486984253
652,0.6532559394836426,-0.39671969413757324
653,0.7377278804779053,-0.22645151615142822
654,0.4679095149040222,-0.17471331357955933
655,0.5493851900100708,-0.26340264081954956
656,0.545432448387146,-0.5154138207435608
657,0.44328391551971436,-0.09810787439346313
658,0.43399304151535034,0.22044923901557922
659,0.46512141823768616,0.29245641827583313
660,0.44477951526641846,0.323180615901947
661,0.5979903936386108,0.22304338216781616
662,0.5002552270889282,-0.16637128591537476
663,0.6293221712112427,0.11275309324264526
664,0.4487578868865967,0.42855358123779297
665,0.5774296522140503,0.03863257169723511
666,0.9801309704780579,-0.4156654477119446
667,0.9897686243057251,-1.137430191040039
668,0.7415236830711365,-1.5148345232009888
669,0.4604628086090088,-0.4125644564628601
670,0.4281981587409973,0.28029197454452515
671,0.47107231616973877,0.35001760721206665
672,0.6502866744995117,0.22072720527648926
673,0.3903455138206482,0.2912623882293701
674,0.7633717656135559,0.19426926970481873
675,0.49392324686050415,-0.354742169380188
676,0.5287184715270996,-0.27878308296203613
677,0.5717523097991943,0.04666030406951904
678,0.46461963653564453,0.2384352684020996
679,0.6473396420478821,0.28970134258270264
680,0.6854158639907837,-0.32648342847824097
681,0.45395323634147644,-0.28678929805755615
682,0.6030820608139038,0.07328706979751587
683,0.6513314843177795,0.007532715797424316
684,0.531680703163147,-0.11275303363800049
685,0.42084404826164246,0.1668701171875
686,0.5155503153800964,0.32837092876434326
687,0.46086448431015015,-0.12591511011123657
688,0.4919550120830536,-0.1667155623435974
689,0.8407555818557739,-0.19665104150772095
690,0.5092156529426575,-0.7176303267478943
691,0.5623278617858887,-0.37344324588775635
692,0.6530483961105347,0.04199659824371338
693,0.8760899901390076,-0.5029486417770386
